"Plot Title: OM_WL2"
"#","Date Time, GMT-07:00","Abs Pres, kPa (LGR S/N: 20389423, SEN S/N: 20389423)","Temp, °C (LGR S/N: 20389423, SEN S/N: 20389423)","Coupler Detached (LGR S/N: 20389423)","Coupler Attached (LGR S/N: 20389423)","Host Connected (LGR S/N: 20389423)","End Of File (LGR S/N: 20389423)"
1262,09/04/18 11:05:00 PM,96.758,24.738,,,,
1263,09/04/18 11:10:00 PM,96.741,24.738,,,,
1264,09/04/18 11:15:00 PM,96.755,24.641,,,,
1265,09/04/18 11:20:00 PM,96.755,24.641,,,,
1266,09/04/18 11:25:00 PM,96.755,24.641,,,,
1267,09/04/18 11:30:00 PM,96.769,24.545,,,,
1268,09/04/18 11:35:00 PM,96.752,24.545,,,,
1269,09/04/18 11:40:00 PM,96.752,24.545,,,,
1270,09/04/18 11:45:00 PM,96.766,24.448,,,,
1271,09/04/18 11:50:00 PM,96.749,24.448,,,,
1272,09/04/18 11:55:00 PM,96.766,24.448,,,,
1273,09/05/18 12:00:00 AM,96.766,24.448,,,,
1274,09/05/18 12:05:00 AM,96.746,24.351,,,,
1275,09/05/18 12:10:00 AM,96.763,24.351,,,,
1276,09/05/18 12:15:00 AM,96.746,24.351,,,,
1277,09/05/18 12:20:00 AM,96.743,24.255,,,,
1278,09/05/18 12:25:00 AM,96.760,24.255,,,,
1279,09/05/18 12:30:00 AM,96.760,24.255,,,,
1280,09/05/18 12:35:00 AM,96.743,24.255,,,,
1281,09/05/18 12:40:00 AM,96.726,24.255,,,,
1282,09/05/18 12:45:00 AM,96.740,24.158,,,,
1283,09/05/18 12:50:00 AM,96.757,24.158,,,,
1284,09/05/18 12:55:00 AM,96.757,24.158,,,,
1285,09/05/18 01:00:00 AM,96.757,24.158,,,,
1286,09/05/18 01:05:00 AM,96.771,24.062,,,,
1287,09/05/18 01:10:00 AM,96.771,24.062,,,,
1288,09/05/18 01:15:00 AM,96.787,24.062,,,,
1289,09/05/18 01:20:00 AM,96.787,24.062,,,,
1290,09/05/18 01:25:00 AM,96.784,23.966,,,,
1291,09/05/18 01:30:00 AM,96.784,23.966,,,,
1292,09/05/18 01:35:00 AM,96.801,23.966,,,,
1293,09/05/18 01:40:00 AM,96.801,23.966,,,,
1294,09/05/18 01:45:00 AM,96.801,23.966,,,,
1295,09/05/18 01:50:00 AM,96.818,23.966,,,,
1296,09/05/18 01:55:00 AM,96.798,23.869,,,,
1297,09/05/18 02:00:00 AM,96.815,23.869,,,,
1298,09/05/18 02:05:00 AM,96.815,23.869,,,,
1299,09/05/18 02:10:00 AM,96.815,23.869,,,,
1300,09/05/18 02:15:00 AM,96.812,23.773,,,,
1301,09/05/18 02:20:00 AM,96.795,23.773,,,,
1302,09/05/18 02:25:00 AM,96.812,23.773,,,,
1303,09/05/18 02:30:00 AM,96.812,23.773,,,,
1304,09/05/18 02:35:00 AM,96.829,23.773,,,,
1305,09/05/18 02:40:00 AM,96.829,23.773,,,,
1306,09/05/18 02:45:00 AM,96.812,23.773,,,,
1307,09/05/18 02:50:00 AM,96.809,23.677,,,,
1308,09/05/18 02:55:00 AM,96.826,23.677,,,,
1309,09/05/18 03:00:00 AM,96.826,23.677,,,,
1310,09/05/18 03:05:00 AM,96.826,23.677,,,,
1311,09/05/18 03:10:00 AM,96.842,23.677,,,,
1312,09/05/18 03:15:00 AM,96.839,23.581,,,,
1313,09/05/18 03:20:00 AM,96.839,23.581,,,,
1314,09/05/18 03:25:00 AM,96.839,23.581,,,,
1315,09/05/18 03:30:00 AM,96.823,23.581,,,,
1316,09/05/18 03:35:00 AM,96.839,23.581,,,,
1317,09/05/18 03:40:00 AM,96.820,23.484,,,,
1318,09/05/18 03:45:00 AM,96.836,23.484,,,,
1319,09/05/18 03:50:00 AM,96.820,23.484,,,,
1320,09/05/18 03:55:00 AM,96.836,23.484,,,,
1321,09/05/18 04:00:00 AM,96.850,23.388,,,,
1322,09/05/18 04:05:00 AM,96.850,23.388,,,,
1323,09/05/18 04:10:00 AM,96.867,23.388,,,,
1324,09/05/18 04:15:00 AM,96.850,23.388,,,,
1325,09/05/18 04:20:00 AM,96.867,23.388,,,,
1326,09/05/18 04:25:00 AM,96.867,23.388,,,,
1327,09/05/18 04:30:00 AM,96.864,23.292,,,,
1328,09/05/18 04:35:00 AM,96.881,23.292,,,,
1329,09/05/18 04:40:00 AM,96.864,23.292,,,,
1330,09/05/18 04:45:00 AM,96.864,23.292,,,,
1331,09/05/18 04:50:00 AM,96.881,23.292,,,,
1332,09/05/18 04:55:00 AM,96.897,23.292,,,,
1333,09/05/18 05:00:00 AM,96.911,23.196,,,,
1334,09/05/18 05:05:00 AM,96.894,23.196,,,,
1335,09/05/18 05:10:00 AM,96.911,23.196,,,,
1336,09/05/18 05:15:00 AM,96.911,23.196,,,,
1337,09/05/18 05:20:00 AM,96.911,23.196,,,,
1338,09/05/18 05:25:00 AM,96.928,23.196,,,,
1339,09/05/18 05:30:00 AM,96.942,23.100,,,,
1340,09/05/18 05:35:00 AM,96.958,23.100,,,,
1341,09/05/18 05:40:00 AM,96.958,23.100,,,,
1342,09/05/18 05:45:00 AM,96.958,23.100,,,,
1343,09/05/18 05:50:00 AM,96.958,23.100,,,,
1344,09/05/18 05:55:00 AM,96.975,23.100,,,,
1345,09/05/18 06:00:00 AM,96.975,23.100,,,,
1346,09/05/18 06:05:00 AM,96.975,23.100,,,,
1347,09/05/18 06:10:00 AM,96.975,23.100,,,,
1348,09/05/18 06:15:00 AM,96.992,23.100,,,,
1349,09/05/18 06:20:00 AM,96.992,23.100,,,,
1350,09/05/18 06:25:00 AM,97.009,23.100,,,,
1351,09/05/18 06:30:00 AM,97.009,23.100,,,,
1352,09/05/18 06:35:00 AM,97.025,23.100,,,,
1353,09/05/18 06:40:00 AM,97.009,23.100,,,,
1354,09/05/18 06:45:00 AM,97.025,23.100,,,,
1355,09/05/18 06:50:00 AM,97.042,23.100,,,,
1356,09/05/18 06:55:00 AM,97.042,23.100,,,,
1357,09/05/18 07:00:00 AM,97.059,23.100,,,,
1358,09/05/18 07:05:00 AM,97.059,23.100,,,,
1359,09/05/18 07:10:00 AM,97.059,23.100,,,,
1360,09/05/18 07:15:00 AM,97.059,23.100,,,,
1361,09/05/18 07:20:00 AM,97.092,23.100,,,,
1362,09/05/18 07:25:00 AM,97.076,23.100,,,,
1363,09/05/18 07:30:00 AM,97.076,23.100,,,,
1364,09/05/18 07:35:00 AM,97.092,23.100,,,,
1365,09/05/18 07:40:00 AM,97.092,23.100,,,,
1366,09/05/18 07:45:00 AM,97.092,23.100,,,,
1367,09/05/18 07:50:00 AM,97.109,23.100,,,,
1368,09/05/18 07:55:00 AM,97.109,23.100,,,,
1369,09/05/18 08:00:00 AM,97.126,23.100,,,,
1370,09/05/18 08:05:00 AM,97.109,23.100,,,,
1371,09/05/18 08:10:00 AM,97.112,23.196,,,,
1372,09/05/18 08:15:00 AM,97.112,23.196,,,,
1373,09/05/18 08:20:00 AM,97.129,23.196,,,,
1374,09/05/18 08:25:00 AM,97.129,23.196,,,,
1375,09/05/18 08:30:00 AM,97.129,23.196,,,,
1376,09/05/18 08:35:00 AM,97.129,23.196,,,,
1377,09/05/18 08:40:00 AM,97.146,23.196,,,,
1378,09/05/18 08:45:00 AM,97.149,23.292,,,,
1379,09/05/18 08:50:00 AM,97.149,23.292,,,,
1380,09/05/18 08:55:00 AM,97.149,23.292,,,,
1381,09/05/18 09:00:00 AM,97.166,23.292,,,,
1382,09/05/18 09:05:00 AM,97.152,23.388,,,,
1383,09/05/18 09:10:00 AM,97.169,23.388,,,,
1384,09/05/18 09:15:00 AM,97.169,23.388,,,,
1385,09/05/18 09:20:00 AM,97.152,23.388,,,,
1386,09/05/18 09:25:00 AM,97.172,23.484,,,,
1387,09/05/18 09:30:00 AM,97.155,23.484,,,,
1388,09/05/18 09:35:00 AM,97.172,23.484,,,,
1389,09/05/18 09:40:00 AM,97.175,23.581,,,,
1390,09/05/18 09:45:00 AM,97.175,23.581,,,,
1391,09/05/18 09:50:00 AM,97.175,23.581,,,,
1392,09/05/18 09:55:00 AM,97.178,23.677,,,,
1393,09/05/18 10:00:00 AM,97.194,23.677,,,,
1394,09/05/18 10:05:00 AM,97.181,23.773,,,,
1395,09/05/18 10:10:00 AM,97.181,23.773,,,,
1396,09/05/18 10:15:00 AM,97.181,23.773,,,,
1397,09/05/18 10:20:00 AM,97.184,23.869,,,,
1398,09/05/18 10:25:00 AM,97.184,23.869,,,,
1399,09/05/18 10:30:00 AM,97.170,23.966,,,,
1400,09/05/18 10:35:00 AM,97.170,23.966,,,,
1401,09/05/18 10:40:00 AM,97.173,24.062,,,,
1402,09/05/18 10:45:00 AM,97.173,24.062,,,,
1403,09/05/18 10:50:00 AM,97.156,24.062,,,,
1404,09/05/18 10:55:00 AM,97.159,24.158,,,,
1405,09/05/18 11:00:00 AM,97.143,24.158,,,,
1406,09/05/18 11:05:00 AM,97.162,24.255,,,,
1407,09/05/18 11:10:00 AM,97.146,24.255,,,,
1408,09/05/18 11:15:00 AM,97.149,24.351,,,,
1409,09/05/18 11:20:00 AM,97.149,24.351,,,,
1410,09/05/18 11:25:00 AM,97.132,24.351,,,,
1411,09/05/18 11:30:00 AM,97.152,24.448,,,,
1412,09/05/18 11:35:00 AM,97.138,24.545,,,,
1413,09/05/18 11:40:00 AM,97.141,24.641,,,,
1414,09/05/18 11:45:00 AM,97.141,24.641,,,,
1415,09/05/18 11:50:00 AM,97.127,24.738,,,,
1416,09/05/18 11:55:00 AM,97.130,24.835,,,,
1417,09/05/18 12:00:00 PM,97.113,24.835,,,,
1418,09/05/18 12:05:00 PM,97.116,24.931,,,,
1419,09/05/18 12:10:00 PM,97.119,25.028,,,,
1420,09/05/18 12:15:00 PM,97.102,25.028,,,,
1421,09/05/18 12:20:00 PM,97.105,25.125,,,,
1422,09/05/18 12:25:00 PM,97.072,25.125,,,,
1423,09/05/18 12:30:00 PM,97.075,25.222,,,,
1424,09/05/18 12:35:00 PM,97.061,25.319,,,,
1425,09/05/18 12:40:00 PM,97.044,25.319,,,,
1426,09/05/18 12:45:00 PM,97.047,25.416,,,,
1427,09/05/18 12:50:00 PM,97.031,25.416,,,,
1428,09/05/18 12:55:00 PM,97.034,25.513,,,,
1429,09/05/18 01:00:00 PM,97.037,25.610,,,,
1430,09/05/18 01:05:00 PM,97.020,25.610,,,,
1431,09/05/18 01:10:00 PM,97.023,25.708,,,,
1432,09/05/18 01:15:00 PM,97.026,25.805,,,,
1433,09/05/18 01:20:00 PM,97.029,25.902,,,,
1434,09/05/18 01:25:00 PM,97.015,26.000,,,,
1435,09/05/18 01:30:00 PM,97.001,26.097,,,,
1436,09/05/18 01:35:00 PM,96.990,26.292,,,,
1437,09/05/18 01:40:00 PM,96.980,26.488,,,,
1438,09/05/18 01:45:00 PM,96.969,26.683,,,,
1439,09/05/18 01:50:00 PM,96.972,26.781,,,,
1440,09/05/18 01:55:00 PM,96.958,26.879,,,,
1441,09/05/18 02:00:00 PM,96.958,26.879,,,,
1442,09/05/18 02:05:00 PM,96.958,26.879,,,,
1443,09/05/18 02:10:00 PM,96.958,26.879,,,,
1444,09/05/18 02:15:00 PM,96.941,26.879,,,,
1445,09/05/18 02:20:00 PM,96.941,26.879,,,,
1446,09/05/18 02:25:00 PM,96.924,26.879,,,,
1447,09/05/18 02:30:00 PM,96.921,26.781,,,,
1448,09/05/18 02:35:00 PM,96.921,26.781,,,,
1449,09/05/18 02:40:00 PM,96.924,26.879,,,,
1450,09/05/18 02:45:00 PM,96.913,27.075,,,,
1451,09/05/18 02:50:00 PM,96.919,27.272,,,,
1452,09/05/18 02:55:00 PM,96.906,27.370,,,,
1453,09/05/18 03:00:00 PM,96.892,27.468,,,,
1454,09/05/18 03:05:00 PM,96.881,27.665,,,,
1455,09/05/18 03:10:00 PM,96.867,27.764,,,,
1456,09/05/18 03:15:00 PM,96.873,27.961,,,,
1457,09/05/18 03:20:00 PM,96.876,28.060,,,,
1458,09/05/18 03:25:00 PM,96.882,28.258,,,,
1459,09/05/18 03:30:00 PM,96.868,28.357,,,,
1460,09/05/18 03:35:00 PM,96.854,28.456,,,,
1461,09/05/18 03:40:00 PM,96.860,28.655,,,,
1462,09/05/18 03:45:00 PM,96.863,28.754,,,,
1463,09/05/18 03:50:00 PM,96.863,28.754,,,,
1464,09/05/18 03:55:00 PM,96.843,28.655,,,,
1465,09/05/18 04:00:00 PM,96.837,28.456,,,,
1466,09/05/18 04:05:00 PM,96.834,28.357,,,,
1467,09/05/18 04:10:00 PM,96.848,28.258,,,,
1468,09/05/18 04:15:00 PM,96.845,28.159,,,,
1469,09/05/18 04:20:00 PM,96.842,28.060,,,,
1470,09/05/18 04:25:00 PM,96.823,27.961,,,,
1471,09/05/18 04:30:00 PM,96.820,27.862,,,,
1472,09/05/18 04:35:00 PM,96.834,27.764,,,,
1473,09/05/18 04:40:00 PM,96.831,27.665,,,,
1474,09/05/18 04:45:00 PM,96.828,27.567,,,,
1475,09/05/18 04:50:00 PM,96.825,27.468,,,,
1476,09/05/18 04:55:00 PM,96.825,27.468,,,,
1477,09/05/18 05:00:00 PM,96.805,27.370,,,,
1478,09/05/18 05:05:00 PM,96.802,27.272,,,,
1479,09/05/18 05:10:00 PM,96.819,27.272,,,,
1480,09/05/18 05:15:00 PM,96.816,27.173,,,,
1481,09/05/18 05:20:00 PM,96.796,27.075,,,,
1482,09/05/18 05:25:00 PM,96.813,27.075,,,,
1483,09/05/18 05:30:00 PM,96.810,26.977,,,,
1484,09/05/18 05:35:00 PM,96.810,26.977,,,,
1485,09/05/18 05:40:00 PM,96.810,26.977,,,,
1486,09/05/18 05:45:00 PM,96.810,26.977,,,,
1487,09/05/18 05:50:00 PM,96.810,26.977,,,,
1488,09/05/18 05:55:00 PM,96.810,26.977,,,,
1489,09/05/18 06:00:00 PM,96.810,26.977,,,,
1490,09/05/18 06:05:00 PM,96.810,26.977,,,,
1491,09/05/18 06:10:00 PM,96.807,26.879,,,,
1492,09/05/18 06:15:00 PM,96.807,26.879,,,,
1493,09/05/18 06:20:00 PM,96.807,26.879,,,,
1494,09/05/18 06:25:00 PM,96.804,26.781,,,,
1495,09/05/18 06:30:00 PM,96.818,26.683,,,,
1496,09/05/18 06:35:00 PM,96.818,26.683,,,,
1497,09/05/18 06:40:00 PM,96.832,26.585,,,,
1498,09/05/18 06:45:00 PM,96.829,26.488,,,,
1499,09/05/18 06:50:00 PM,96.845,26.488,,,,
1500,09/05/18 06:55:00 PM,96.842,26.390,,,,
1501,09/05/18 07:00:00 PM,96.842,26.390,,,,
1502,09/05/18 07:05:00 PM,96.859,26.390,,,,
1503,09/05/18 07:10:00 PM,96.859,26.390,,,,
1504,09/05/18 07:15:00 PM,96.842,26.390,,,,
1505,09/05/18 07:20:00 PM,96.859,26.390,,,,
1506,09/05/18 07:25:00 PM,96.873,26.292,,,,
1507,09/05/18 07:30:00 PM,96.873,26.292,,,,
1508,09/05/18 07:35:00 PM,96.873,26.292,,,,
1509,09/05/18 07:40:00 PM,96.873,26.292,,,,
1510,09/05/18 07:45:00 PM,96.873,26.292,,,,
1511,09/05/18 07:50:00 PM,96.870,26.195,,,,
1512,09/05/18 07:55:00 PM,96.887,26.195,,,,
1513,09/05/18 08:00:00 PM,96.937,26.195,,,,
1514,09/05/18 08:05:00 PM,96.917,26.097,,,,
1515,09/05/18 08:10:00 PM,96.934,26.097,,,,
1516,09/05/18 08:15:00 PM,96.934,26.097,,,,
1517,09/05/18 08:20:00 PM,96.931,26.000,,,,
1518,09/05/18 08:25:00 PM,96.931,26.000,,,,
1519,09/05/18 08:30:00 PM,96.948,26.000,,,,
1520,09/05/18 08:35:00 PM,96.962,25.902,,,,
1521,09/05/18 08:40:00 PM,96.945,25.902,,,,
1522,09/05/18 08:45:00 PM,96.959,25.805,,,,
1523,09/05/18 08:50:00 PM,96.975,25.805,,,,
1524,09/05/18 08:55:00 PM,96.956,25.708,,,,
1525,09/05/18 09:00:00 PM,96.956,25.708,,,,
1526,09/05/18 09:05:00 PM,96.956,25.708,,,,
1527,09/05/18 09:10:00 PM,96.956,25.708,,,,
1528,09/05/18 09:15:00 PM,96.936,25.610,,,,
1529,09/05/18 09:20:00 PM,96.970,25.610,,,,
1530,09/05/18 09:25:00 PM,96.953,25.610,,,,
1531,09/05/18 09:30:00 PM,96.967,25.513,,,,
1532,09/05/18 09:35:00 PM,96.967,25.513,,,,
1533,09/05/18 09:40:00 PM,96.967,25.513,,,,
1534,09/05/18 09:45:00 PM,96.950,25.513,,,,
1535,09/05/18 09:50:00 PM,96.964,25.416,,,,
1536,09/05/18 09:55:00 PM,96.964,25.416,,,,
1537,09/05/18 10:00:00 PM,96.980,25.416,,,,
1538,09/05/18 10:05:00 PM,96.977,25.319,,,,
1539,09/05/18 10:10:00 PM,96.977,25.319,,,,
1540,09/05/18 10:15:00 PM,96.977,25.319,,,,
1541,09/05/18 10:20:00 PM,96.974,25.222,,,,
1542,09/05/18 10:25:00 PM,96.974,25.222,,,,
1543,09/05/18 10:30:00 PM,96.974,25.222,,,,
1544,09/05/18 10:35:00 PM,96.971,25.125,,,,
1545,09/05/18 10:40:00 PM,96.971,25.125,,,,
1546,09/05/18 10:45:00 PM,96.971,25.125,,,,
1547,09/05/18 10:50:00 PM,97.002,25.028,,,,
1548,09/05/18 10:55:00 PM,96.985,25.028,,,,
1549,09/05/18 11:00:00 PM,97.002,25.028,,,,
1550,09/05/18 11:05:00 PM,97.002,25.028,,,,
1551,09/05/18 11:10:00 PM,97.016,24.931,,,,
1552,09/05/18 11:15:00 PM,97.032,24.931,,,,
1553,09/05/18 11:20:00 PM,97.032,24.931,,,,
1554,09/05/18 11:25:00 PM,97.029,24.835,,,,
1555,09/05/18 11:30:00 PM,97.029,24.835,,,,
1556,09/05/18 11:35:00 PM,97.029,24.835,,,,
1557,09/05/18 11:40:00 PM,97.046,24.835,,,,
1558,09/05/18 11:45:00 PM,97.043,24.738,,,,
1559,09/05/18 11:50:00 PM,97.060,24.738,,,,
1560,09/05/18 11:55:00 PM,97.060,24.738,,,,
1561,09/06/18 12:00:00 AM,97.060,24.738,,,,
1562,09/06/18 12:05:00 AM,97.060,24.738,,,,
1563,09/06/18 12:10:00 AM,97.057,24.641,,,,
1564,09/06/18 12:15:00 AM,97.074,24.641,,,,
1565,09/06/18 12:20:00 AM,97.074,24.641,,,,
1566,09/06/18 12:25:00 AM,97.057,24.641,,,,
1567,09/06/18 12:30:00 AM,97.074,24.641,,,,
1568,09/06/18 12:35:00 AM,97.071,24.545,,,,
1569,09/06/18 12:40:00 AM,97.054,24.545,,,,
1570,09/06/18 12:45:00 AM,97.054,24.545,,,,
1571,09/06/18 12:50:00 AM,97.054,24.545,,,,
1572,09/06/18 12:55:00 AM,97.054,24.545,,,,
1573,09/06/18 01:00:00 AM,97.051,24.448,,,,
1574,09/06/18 01:05:00 AM,97.068,24.448,,,,
1575,09/06/18 01:10:00 AM,97.051,24.448,,,,
1576,09/06/18 01:15:00 AM,97.051,24.448,,,,
1577,09/06/18 01:20:00 AM,97.068,24.448,,,,
1578,09/06/18 01:25:00 AM,97.065,24.351,,,,
1579,09/06/18 01:30:00 AM,97.048,24.351,,,,
1580,09/06/18 01:35:00 AM,97.065,24.351,,,,
1581,09/06/18 01:40:00 AM,97.065,24.351,,,,
1582,09/06/18 01:45:00 AM,97.048,24.351,,,,
1583,09/06/18 01:50:00 AM,97.062,24.255,,,,
1584,09/06/18 01:55:00 AM,97.062,24.255,,,,
1585,09/06/18 02:00:00 AM,97.078,24.255,,,,
1586,09/06/18 02:05:00 AM,97.062,24.255,,,,
1587,09/06/18 02:10:00 AM,97.062,24.255,,,,
1588,09/06/18 02:15:00 AM,97.059,24.158,,,,
1589,09/06/18 02:20:00 AM,97.059,24.158,,,,
1590,09/06/18 02:25:00 AM,97.059,24.158,,,,
1591,09/06/18 02:30:00 AM,97.059,24.158,,,,
1592,09/06/18 02:35:00 AM,97.059,24.158,,,,
1593,09/06/18 02:40:00 AM,97.075,24.158,,,,
1594,09/06/18 02:45:00 AM,97.056,24.062,,,,
1595,09/06/18 02:50:00 AM,97.072,24.062,,,,
1596,09/06/18 02:55:00 AM,97.056,24.062,,,,
1597,09/06/18 03:00:00 AM,97.056,24.062,,,,
1598,09/06/18 03:05:00 AM,97.053,23.966,,,,
1599,09/06/18 03:10:00 AM,97.053,23.966,,,,
1600,09/06/18 03:15:00 AM,97.069,23.966,,,,
1601,09/06/18 03:20:00 AM,97.069,23.966,,,,
1602,09/06/18 03:25:00 AM,97.066,23.869,,,,
1603,09/06/18 03:30:00 AM,97.066,23.869,,,,
1604,09/06/18 03:35:00 AM,97.066,23.869,,,,
1605,09/06/18 03:40:00 AM,97.083,23.869,,,,
1606,09/06/18 03:45:00 AM,97.083,23.869,,,,
1607,09/06/18 03:50:00 AM,97.063,23.773,,,,
1608,09/06/18 03:55:00 AM,97.080,23.773,,,,
1609,09/06/18 04:00:00 AM,97.063,23.773,,,,
1610,09/06/18 04:05:00 AM,97.080,23.773,,,,
1611,09/06/18 04:10:00 AM,97.080,23.773,,,,
1612,09/06/18 04:15:00 AM,97.077,23.677,,,,
1613,09/06/18 04:20:00 AM,97.077,23.677,,,,
1614,09/06/18 04:25:00 AM,97.094,23.677,,,,
1615,09/06/18 04:30:00 AM,97.094,23.677,,,,
1616,09/06/18 04:35:00 AM,97.091,23.581,,,,
1617,09/06/18 04:40:00 AM,97.091,23.581,,,,
1618,09/06/18 04:45:00 AM,97.108,23.581,,,,
1619,09/06/18 04:50:00 AM,97.108,23.581,,,,
1620,09/06/18 04:55:00 AM,97.108,23.581,,,,
1621,09/06/18 05:00:00 AM,97.121,23.484,,,,
1622,09/06/18 05:05:00 AM,97.121,23.484,,,,
1623,09/06/18 05:10:00 AM,97.121,23.484,,,,
1624,09/06/18 05:15:00 AM,97.121,23.484,,,,
1625,09/06/18 05:20:00 AM,97.138,23.484,,,,
1626,09/06/18 05:25:00 AM,97.138,23.484,,,,
1627,09/06/18 05:30:00 AM,97.135,23.388,,,,
1628,09/06/18 05:35:00 AM,97.152,23.388,,,,
1629,09/06/18 05:40:00 AM,97.152,23.388,,,,
1630,09/06/18 05:45:00 AM,97.169,23.388,,,,
1631,09/06/18 05:50:00 AM,97.169,23.388,,,,
1632,09/06/18 05:55:00 AM,97.182,23.292,,,,
1633,09/06/18 06:00:00 AM,97.182,23.292,,,,
1634,09/06/18 06:05:00 AM,97.182,23.292,,,,
1635,09/06/18 06:10:00 AM,97.199,23.292,,,,
1636,09/06/18 06:15:00 AM,97.216,23.292,,,,
1637,09/06/18 06:20:00 AM,97.233,23.292,,,,
1638,09/06/18 06:25:00 AM,97.213,23.196,,,,
1639,09/06/18 06:30:00 AM,97.230,23.196,,,,
1640,09/06/18 06:35:00 AM,97.230,23.196,,,,
1641,09/06/18 06:40:00 AM,97.230,23.196,,,,
1642,09/06/18 06:45:00 AM,97.246,23.196,,,,
1643,09/06/18 06:50:00 AM,97.246,23.196,,,,
1644,09/06/18 06:55:00 AM,97.263,23.196,,,,
1645,09/06/18 07:00:00 AM,97.263,23.196,,,,
1646,09/06/18 07:05:00 AM,97.263,23.196,,,,
1647,09/06/18 07:10:00 AM,97.260,23.100,,,,
1648,09/06/18 07:15:00 AM,97.260,23.100,,,,
1649,09/06/18 07:20:00 AM,97.277,23.100,,,,
1650,09/06/18 07:25:00 AM,97.277,23.100,,,,
1651,09/06/18 07:30:00 AM,97.294,23.100,,,,
1652,09/06/18 07:35:00 AM,97.280,23.196,,,,
1653,09/06/18 07:40:00 AM,97.297,23.196,,,,
1654,09/06/18 07:45:00 AM,97.297,23.196,,,,
1655,09/06/18 07:50:00 AM,97.297,23.196,,,,
1656,09/06/18 07:55:00 AM,97.297,23.196,,,,
1657,09/06/18 08:00:00 AM,97.297,23.196,,,,
1658,09/06/18 08:05:00 AM,97.297,23.196,,,,
1659,09/06/18 08:10:00 AM,97.297,23.196,,,,
1660,09/06/18 08:15:00 AM,97.300,23.292,,,,
1661,09/06/18 08:20:00 AM,97.300,23.292,,,,
1662,09/06/18 08:25:00 AM,97.316,23.292,,,,
1663,09/06/18 08:30:00 AM,97.316,23.292,,,,
1664,09/06/18 08:35:00 AM,97.300,23.292,,,,
1665,09/06/18 08:40:00 AM,97.316,23.292,,,,
1666,09/06/18 08:45:00 AM,97.316,23.292,,,,
1667,09/06/18 08:50:00 AM,97.300,23.292,,,,
1668,09/06/18 08:55:00 AM,97.319,23.388,,,,
1669,09/06/18 09:00:00 AM,97.303,23.388,,,,
1670,09/06/18 09:05:00 AM,97.319,23.388,,,,
1671,09/06/18 09:10:00 AM,97.319,23.388,,,,
1672,09/06/18 09:15:00 AM,97.336,23.388,,,,
1673,09/06/18 09:20:00 AM,97.336,23.388,,,,
1674,09/06/18 09:25:00 AM,97.353,23.388,,,,
1675,09/06/18 09:30:00 AM,97.336,23.388,,,,
1676,09/06/18 09:35:00 AM,97.339,23.484,,,,
1677,09/06/18 09:40:00 AM,97.339,23.484,,,,
1678,09/06/18 09:45:00 AM,97.339,23.484,,,,
1679,09/06/18 09:50:00 AM,97.323,23.484,,,,
1680,09/06/18 09:55:00 AM,97.339,23.484,,,,
1681,09/06/18 10:00:00 AM,97.342,23.581,,,,
1682,09/06/18 10:05:00 AM,97.326,23.581,,,,
1683,09/06/18 10:10:00 AM,97.326,23.581,,,,
1684,09/06/18 10:15:00 AM,97.329,23.677,,,,
1685,09/06/18 10:20:00 AM,97.312,23.677,,,,
1686,09/06/18 10:25:00 AM,97.312,23.677,,,,
1687,09/06/18 10:30:00 AM,97.315,23.773,,,,
1688,09/06/18 10:35:00 AM,97.315,23.773,,,,
1689,09/06/18 10:40:00 AM,97.298,23.773,,,,
1690,09/06/18 10:45:00 AM,97.301,23.869,,,,
1691,09/06/18 10:50:00 AM,97.284,23.869,,,,
1692,09/06/18 10:55:00 AM,97.304,23.966,,,,
1693,09/06/18 11:00:00 AM,97.287,23.966,,,,
1694,09/06/18 11:05:00 AM,97.290,24.062,,,,
1695,09/06/18 11:10:00 AM,97.274,24.062,,,,
1696,09/06/18 11:15:00 AM,97.277,24.158,,,,
1697,09/06/18 11:20:00 AM,97.280,24.255,,,,
1698,09/06/18 11:25:00 AM,97.249,24.351,,,,
1699,09/06/18 11:30:00 AM,97.249,24.351,,,,
1700,09/06/18 11:35:00 AM,97.252,24.448,,,,
1701,09/06/18 11:40:00 AM,97.255,24.545,,,,
1702,09/06/18 11:45:00 AM,97.225,24.641,,,,
1703,09/06/18 11:50:00 AM,97.241,24.641,,,,
1704,09/06/18 11:55:00 AM,97.241,24.641,,,,
1705,09/06/18 12:00:00 PM,97.225,24.641,,,,
1706,09/06/18 12:05:00 PM,97.208,24.641,,,,
1707,09/06/18 12:10:00 PM,97.211,24.738,,,,
1708,09/06/18 12:15:00 PM,97.194,24.738,,,,
1709,09/06/18 12:20:00 PM,97.197,24.835,,,,
1710,09/06/18 12:25:00 PM,97.197,24.835,,,,
1711,09/06/18 12:30:00 PM,97.197,24.835,,,,
1712,09/06/18 12:35:00 PM,97.164,24.835,,,,
1713,09/06/18 12:40:00 PM,97.164,24.835,,,,
1714,09/06/18 12:45:00 PM,97.164,24.835,,,,
1715,09/06/18 12:50:00 PM,97.147,24.835,,,,
1716,09/06/18 12:55:00 PM,97.147,24.835,,,,
1717,09/06/18 01:00:00 PM,97.130,24.835,,,,
1718,09/06/18 01:05:00 PM,97.113,24.835,,,,
1719,09/06/18 01:10:00 PM,97.113,24.835,,,,
1720,09/06/18 01:15:00 PM,97.113,24.835,,,,
1721,09/06/18 01:20:00 PM,97.096,24.835,,,,
