"Plot Title: OM_WL3"
"#","Date Time, GMT-07:00","Abs Pres, kPa (LGR S/N: 20389410, SEN S/N: 20389410)","Temp, °C (LGR S/N: 20389410, SEN S/N: 20389410)","Water Level, meters (LGR S/N: 20389410)","Coupler Detached (LGR S/N: 20389410)","Coupler Attached (LGR S/N: 20389410)","Host Connected (LGR S/N: 20389410)","Stopped (LGR S/N: 20389410)","End Of File (LGR S/N: 20389410)"
923,10/13/18 09:50:00 PM,98.296,20.805,0.169,,,,,
924,10/13/18 09:55:00 PM,98.261,20.805,0.165,,,,,
925,10/13/18 10:00:00 PM,98.208,20.805,0.160,,,,,
926,10/13/18 10:05:00 PM,98.172,20.805,0.156,,,,,
927,10/13/18 10:10:00 PM,98.139,20.901,0.153,,,,,
928,10/13/18 10:15:00 PM,98.104,20.901,0.149,,,,,
929,10/13/18 10:20:00 PM,98.104,20.901,0.149,,,,,
930,10/13/18 10:25:00 PM,98.069,20.901,0.146,,,,,
931,10/13/18 10:30:00 PM,98.051,20.901,0.144,,,,,
932,10/13/18 10:35:00 PM,97.998,20.901,0.138,,,,,
933,10/13/18 10:40:00 PM,97.962,20.901,0.135,,,,,
934,10/13/18 10:45:00 PM,97.930,20.996,0.132,,,,,
935,10/13/18 10:50:00 PM,97.894,20.996,0.128,,,,,
936,10/13/18 10:55:00 PM,97.859,20.996,0.124,,,,,
937,10/13/18 11:00:00 PM,97.841,20.996,0.123,,,,,
938,10/13/18 11:05:00 PM,97.808,21.091,0.119,,,,,
939,10/13/18 11:10:00 PM,97.773,21.091,0.116,,,,,
940,10/13/18 11:15:00 PM,97.755,21.091,0.114,,,,,
941,10/13/18 11:20:00 PM,97.722,21.187,0.111,,,,,
942,10/13/18 11:25:00 PM,97.687,21.187,0.107,,,,,
943,10/13/18 11:30:00 PM,97.669,21.187,0.105,,,,,
944,10/13/18 11:35:00 PM,97.637,21.282,0.102,,,,,
945,10/13/18 11:40:00 PM,97.601,21.282,0.099,,,,,
946,10/13/18 11:45:00 PM,97.583,21.282,0.097,,,,,
947,10/13/18 11:50:00 PM,97.551,21.378,0.094,,,,,
948,10/13/18 11:55:00 PM,97.515,21.378,0.090,,,,,
949,10/14/18 12:00:00 AM,97.480,21.378,0.087,,,,,
950,10/14/18 12:05:00 AM,97.444,21.378,0.083,,,,,
951,10/14/18 12:10:00 AM,97.412,21.473,0.080,,,,,
952,10/14/18 12:15:00 AM,97.376,21.473,0.076,,,,,
953,10/14/18 12:20:00 AM,97.359,21.473,0.074,,,,,
954,10/14/18 12:25:00 AM,97.323,21.473,0.071,,,,,
955,10/14/18 12:30:00 AM,97.270,21.473,0.065,,,,,
956,10/14/18 12:35:00 AM,97.235,21.473,0.062,,,,,
957,10/14/18 12:40:00 AM,97.199,21.473,0.058,,,,,
958,10/14/18 12:45:00 AM,97.202,21.569,0.059,,,,,
959,10/14/18 12:50:00 AM,97.167,21.569,0.055,,,,,
960,10/14/18 12:55:00 AM,97.149,21.569,0.053,,,,,
961,10/14/18 01:00:00 AM,97.131,21.569,0.051,,,,,
962,10/14/18 01:05:00 AM,97.096,21.569,0.048,,,,,
963,10/14/18 01:10:00 AM,97.058,21.473,0.044,,,,,
964,10/14/18 01:15:00 AM,97.020,21.378,0.040,,,,,
965,10/14/18 01:20:00 AM,96.984,21.378,0.036,,,,,
966,10/14/18 01:25:00 AM,96.911,21.282,0.028,,,,,
967,10/14/18 01:30:00 AM,96.855,21.187,0.022,,,,,
968,10/14/18 01:35:00 AM,96.835,21.091,0.020,,,,,
969,10/14/18 01:40:00 AM,96.829,20.901,0.019,,,,,
970,10/14/18 01:45:00 AM,96.842,20.710,0.020,,,,,
971,10/14/18 01:50:00 AM,96.854,20.519,0.021,,,,,
972,10/14/18 01:55:00 AM,96.851,20.424,0.020,,,,,
973,10/14/18 02:00:00 AM,96.846,20.234,0.019,,,,,
974,10/14/18 02:05:00 AM,96.843,20.138,0.019,,,,,
975,10/14/18 02:10:00 AM,96.859,20.043,0.020,,,,,
976,10/14/18 02:15:00 AM,96.856,19.948,0.020,,,,,
977,10/14/18 02:20:00 AM,96.868,19.758,0.020,,,,,
978,10/14/18 02:25:00 AM,96.851,19.758,0.019,,,,,
979,10/14/18 02:30:00 AM,96.848,19.662,0.018,,,,,
980,10/14/18 02:35:00 AM,96.828,19.567,0.016,,,,,
981,10/14/18 02:40:00 AM,96.828,19.567,0.016,,,,,
982,10/14/18 02:45:00 AM,96.828,19.567,0.016,,,,,
983,10/14/18 02:50:00 AM,96.828,19.567,0.016,,,,,
984,10/14/18 02:55:00 AM,96.828,19.567,0.016,,,,,
985,10/14/18 03:00:00 AM,96.828,19.567,0.016,,,,,
986,10/14/18 03:05:00 AM,96.825,19.472,0.015,,,,,
987,10/14/18 03:10:00 AM,96.825,19.472,0.015,,,,,
988,10/14/18 03:15:00 AM,96.825,19.472,0.015,,,,,
989,10/14/18 03:20:00 AM,96.825,19.472,0.015,,,,,
990,10/14/18 03:25:00 AM,96.825,19.472,0.015,,,,,
991,10/14/18 03:30:00 AM,96.822,19.377,0.015,,,,,
992,10/14/18 03:35:00 AM,96.822,19.377,0.015,,,,,
993,10/14/18 03:40:00 AM,96.822,19.377,0.015,,,,,
994,10/14/18 03:45:00 AM,96.822,19.377,0.015,,,,,
995,10/14/18 03:50:00 AM,96.840,19.377,0.017,,,,,
996,10/14/18 03:55:00 AM,96.820,19.282,0.015,,,,,
997,10/14/18 04:00:00 AM,96.820,19.282,0.015,,,,,
998,10/14/18 04:05:00 AM,96.802,19.282,0.013,,,,,
999,10/14/18 04:10:00 AM,96.820,19.282,0.015,,,,,
1000,10/14/18 04:15:00 AM,96.817,19.187,0.014,,,,,
1001,10/14/18 04:20:00 AM,96.817,19.187,0.014,,,,,
1002,10/14/18 04:25:00 AM,96.835,19.187,0.016,,,,,
1003,10/14/18 04:30:00 AM,96.835,19.187,0.016,,,,,
1004,10/14/18 04:35:00 AM,96.835,19.187,0.016,,,,,
1005,10/14/18 04:40:00 AM,96.830,18.996,0.015,,,,,
1006,10/14/18 04:45:00 AM,96.847,18.996,0.017,,,,,
1007,10/14/18 04:50:00 AM,96.847,18.996,0.017,,,,,
1008,10/14/18 04:55:00 AM,96.847,18.996,0.017,,,,,
1009,10/14/18 05:00:00 AM,96.847,18.996,0.017,,,,,
1010,10/14/18 05:05:00 AM,96.865,18.996,0.019,,,,,
1011,10/14/18 05:10:00 AM,96.865,18.996,0.019,,,,,
1012,10/14/18 05:15:00 AM,96.850,19.092,0.017,,,,,
1013,10/14/18 05:20:00 AM,96.865,18.996,0.019,,,,,
1014,10/14/18 05:25:00 AM,96.880,18.901,0.020,,,,,
1015,10/14/18 05:30:00 AM,96.877,18.806,0.019,,,,,
1016,10/14/18 05:35:00 AM,96.857,18.711,0.017,,,,,
1017,10/14/18 05:40:00 AM,96.875,18.711,0.019,,,,,
1018,10/14/18 05:45:00 AM,96.892,18.711,0.021,,,,,
1019,10/14/18 05:50:00 AM,96.857,18.711,0.017,,,,,
1020,10/14/18 05:55:00 AM,96.875,18.711,0.019,,,,,
1021,10/14/18 06:00:00 AM,96.895,18.806,0.021,,,,,
1022,10/14/18 06:05:00 AM,96.875,18.711,0.019,,,,,
1023,10/14/18 06:10:00 AM,96.875,18.711,0.019,,,,,
1024,10/14/18 06:15:00 AM,96.892,18.711,0.021,,,,,
1025,10/14/18 06:20:00 AM,96.890,18.616,0.020,,,,,
1026,10/14/18 06:25:00 AM,96.907,18.616,0.022,,,,,
1027,10/14/18 06:30:00 AM,96.905,18.521,0.022,,,,,
1028,10/14/18 06:35:00 AM,96.905,18.521,0.022,,,,,
1029,10/14/18 06:40:00 AM,96.887,18.521,0.020,,,,,
1030,10/14/18 06:45:00 AM,96.905,18.521,0.022,,,,,
1031,10/14/18 06:50:00 AM,96.923,18.521,0.024,,,,,
1032,10/14/18 06:55:00 AM,96.923,18.521,0.024,,,,,
1033,10/14/18 07:00:00 AM,96.923,18.521,0.024,,,,,
1034,10/14/18 07:05:00 AM,96.920,18.426,0.023,,,,,
1035,10/14/18 07:10:00 AM,96.955,18.426,0.027,,,,,
1036,10/14/18 07:15:00 AM,96.953,18.331,0.026,,,,,
1037,10/14/18 07:20:00 AM,96.970,18.331,0.028,,,,,
1038,10/14/18 07:25:00 AM,96.970,18.331,0.028,,,,,
1039,10/14/18 07:30:00 AM,96.970,18.331,0.028,,,,,
1040,10/14/18 07:35:00 AM,96.988,18.331,0.030,,,,,
1041,10/14/18 07:40:00 AM,96.988,18.331,0.030,,,,,
1042,10/14/18 07:45:00 AM,96.988,18.331,0.030,,,,,
1043,10/14/18 07:50:00 AM,97.023,18.331,0.033,,,,,
1044,10/14/18 07:55:00 AM,97.006,18.331,0.032,,,,,
1045,10/14/18 08:00:00 AM,97.041,18.331,0.035,,,,,
1046,10/14/18 08:05:00 AM,97.026,18.426,0.034,,,,,
1047,10/14/18 08:10:00 AM,97.008,18.426,0.032,,,,,
1048,10/14/18 08:15:00 AM,97.029,18.521,0.034,,,,,
1049,10/14/18 08:20:00 AM,97.046,18.521,0.036,,,,,
1050,10/14/18 08:25:00 AM,97.061,18.426,0.037,,,,,
1051,10/14/18 08:30:00 AM,97.079,18.426,0.039,,,,,
1052,10/14/18 08:35:00 AM,97.064,18.521,0.038,,,,,
1053,10/14/18 08:40:00 AM,97.082,18.521,0.040,,,,,
1054,10/14/18 08:45:00 AM,97.079,18.426,0.039,,,,,
1055,10/14/18 08:50:00 AM,97.097,18.426,0.041,,,,,
1056,10/14/18 08:55:00 AM,97.097,18.426,0.041,,,,,
1057,10/14/18 09:00:00 AM,97.097,18.426,0.041,,,,,
1058,10/14/18 09:05:00 AM,97.117,18.521,0.043,,,,,
1059,10/14/18 09:10:00 AM,97.135,18.521,0.045,,,,,
1060,10/14/18 09:15:00 AM,97.120,18.616,0.044,,,,,
1061,10/14/18 09:20:00 AM,97.120,18.616,0.044,,,,,
1062,10/14/18 09:25:00 AM,97.122,18.711,0.044,,,,,
1063,10/14/18 09:30:00 AM,97.143,18.806,0.047,,,,,
1064,10/14/18 09:35:00 AM,97.143,18.806,0.047,,,,,
1065,10/14/18 09:40:00 AM,97.143,18.806,0.047,,,,,
1066,10/14/18 09:45:00 AM,97.143,18.806,0.047,,,,,
1067,10/14/18 09:50:00 AM,97.163,18.901,0.049,,,,,
1068,10/14/18 09:55:00 AM,97.148,18.996,0.047,,,,,
1069,10/14/18 10:00:00 AM,97.148,18.996,0.047,,,,,
1070,10/14/18 10:05:00 AM,97.148,18.996,0.047,,,,,
1071,10/14/18 10:10:00 AM,97.151,19.092,0.048,,,,,
1072,10/14/18 10:15:00 AM,97.156,19.282,0.049,,,,,
1073,10/14/18 10:20:00 AM,97.161,19.472,0.050,,,,,
1074,10/14/18 10:25:00 AM,97.164,19.567,0.050,,,,,
1075,10/14/18 10:30:00 AM,97.146,19.567,0.048,,,,,
1076,10/14/18 10:35:00 AM,97.166,19.662,0.051,,,,,
1077,10/14/18 10:40:00 AM,97.169,19.758,0.051,,,,,
1078,10/14/18 10:45:00 AM,97.174,19.948,0.052,,,,,
1079,10/14/18 10:50:00 AM,97.159,20.043,0.051,,,,,
1080,10/14/18 10:55:00 AM,97.159,20.043,0.051,,,,,
1081,10/14/18 11:00:00 AM,97.180,20.138,0.053,,,,,
1082,10/14/18 11:05:00 AM,97.147,20.234,0.050,,,,,
1083,10/14/18 11:10:00 AM,97.167,20.329,0.052,,,,,
1084,10/14/18 11:15:00 AM,97.152,20.424,0.051,,,,,
1085,10/14/18 11:20:00 AM,97.152,20.424,0.051,,,,,
1086,10/14/18 11:25:00 AM,97.155,20.519,0.051,,,,,
1087,10/14/18 11:30:00 AM,97.158,20.615,0.052,,,,,
1088,10/14/18 11:35:00 AM,97.140,20.615,0.050,,,,,
1089,10/14/18 11:40:00 AM,97.160,20.710,0.052,,,,,
1090,10/14/18 11:45:00 AM,97.143,20.710,0.051,,,,,
1091,10/14/18 11:50:00 AM,97.145,20.805,0.051,,,,,
1092,10/14/18 11:55:00 AM,97.148,20.901,0.052,,,,,
1093,10/14/18 12:00:00 PM,97.130,20.901,0.050,,,,,
1094,10/14/18 12:05:00 PM,97.115,20.996,0.048,,,,,
1095,10/14/18 12:10:00 PM,97.118,21.091,0.049,,,,,
1096,10/14/18 12:15:00 PM,97.120,21.187,0.049,,,,,
1097,10/14/18 12:20:00 PM,97.120,21.187,0.049,,,,,
1098,10/14/18 12:25:00 PM,97.120,21.187,0.049,,,,,
1099,10/14/18 12:30:00 PM,97.103,21.187,0.048,,,,,
1100,10/14/18 12:35:00 PM,97.103,21.187,0.048,,,,,
1101,10/14/18 12:40:00 PM,97.103,21.187,0.048,,,,,
1102,10/14/18 12:45:00 PM,97.103,21.187,0.048,,,,,
1103,10/14/18 12:50:00 PM,97.065,21.091,0.044,,,,,
1104,10/14/18 12:55:00 PM,97.082,21.091,0.045,,,,,
1105,10/14/18 01:00:00 PM,97.067,21.187,0.044,,,,,
1106,10/14/18 01:05:00 PM,97.052,21.282,0.043,,,,,
1107,10/14/18 01:10:00 PM,97.055,21.378,0.043,,,,,
1108,10/14/18 01:15:00 PM,97.037,21.378,0.041,,,,,
1109,10/14/18 01:20:00 PM,97.040,21.473,0.042,,,,,
1110,10/14/18 01:25:00 PM,97.025,21.569,0.041,,,,,
1111,10/14/18 01:30:00 PM,97.025,21.569,0.041,,,,,
1112,10/14/18 01:35:00 PM,97.025,21.569,0.041,,,,,
1113,10/14/18 01:40:00 PM,97.025,21.569,0.041,,,,,
1114,10/14/18 01:45:00 PM,97.028,21.664,0.041,,,,,
1115,10/14/18 01:50:00 PM,97.028,21.664,0.041,,,,,
1116,10/14/18 01:55:00 PM,97.028,21.664,0.041,,,,,
1117,10/14/18 02:00:00 PM,97.013,21.760,0.040,,,,,
1118,10/14/18 02:05:00 PM,97.010,21.664,0.039,,,,,
1119,10/14/18 02:10:00 PM,97.028,21.664,0.041,,,,,
1120,10/14/18 02:15:00 PM,97.010,21.664,0.039,,,,,
1121,10/14/18 02:20:00 PM,97.010,21.664,0.039,,,,,
1122,10/14/18 02:25:00 PM,97.010,21.664,0.039,,,,,
1123,10/14/18 02:30:00 PM,97.010,21.664,0.039,,,,,
1124,10/14/18 02:35:00 PM,96.992,21.664,0.037,,,,,
1125,10/14/18 02:40:00 PM,97.028,21.664,0.041,,,,,
1126,10/14/18 02:45:00 PM,97.010,21.664,0.039,,,,,
1127,10/14/18 02:50:00 PM,97.010,21.664,0.039,,,,,
1128,10/14/18 02:55:00 PM,97.010,21.664,0.039,,,,,
1129,10/14/18 03:00:00 PM,96.992,21.664,0.037,,,,,
1130,10/14/18 03:05:00 PM,97.007,21.569,0.039,,,,,
1131,10/14/18 03:10:00 PM,96.990,21.569,0.037,,,,,
1132,10/14/18 03:15:00 PM,96.990,21.569,0.037,,,,,
1133,10/14/18 03:20:00 PM,97.007,21.569,0.039,,,,,
1134,10/14/18 03:25:00 PM,97.007,21.569,0.039,,,,,
1135,10/14/18 03:30:00 PM,96.990,21.569,0.037,,,,,
1136,10/14/18 03:35:00 PM,96.990,21.569,0.037,,,,,
1137,10/14/18 03:40:00 PM,96.990,21.569,0.037,,,,,
1138,10/14/18 03:45:00 PM,96.990,21.569,0.037,,,,,
1139,10/14/18 03:50:00 PM,96.990,21.569,0.037,,,,,
1140,10/14/18 03:55:00 PM,96.990,21.569,0.037,,,,,
1141,10/14/18 04:00:00 PM,96.990,21.569,0.037,,,,,
1142,10/14/18 04:05:00 PM,96.990,21.569,0.037,,,,,
1143,10/14/18 04:10:00 PM,97.007,21.569,0.039,,,,,
1144,10/14/18 04:15:00 PM,97.007,21.569,0.039,,,,,
1145,10/14/18 04:20:00 PM,96.990,21.569,0.037,,,,,
1146,10/14/18 04:25:00 PM,96.987,21.473,0.036,,,,,
1147,10/14/18 04:30:00 PM,96.987,21.473,0.036,,,,,
1148,10/14/18 04:35:00 PM,96.987,21.473,0.036,,,,,
1149,10/14/18 04:40:00 PM,96.987,21.473,0.036,,,,,
1150,10/14/18 04:45:00 PM,96.984,21.378,0.036,,,,,
1151,10/14/18 04:50:00 PM,96.984,21.378,0.036,,,,,
1152,10/14/18 04:55:00 PM,96.984,21.378,0.036,,,,,
1153,10/14/18 05:00:00 PM,96.984,21.378,0.036,,,,,
1154,10/14/18 05:05:00 PM,96.984,21.378,0.036,,,,,
1155,10/14/18 05:10:00 PM,96.982,21.282,0.035,,,,,
1156,10/14/18 05:15:00 PM,96.964,21.282,0.034,,,,,
1157,10/14/18 05:20:00 PM,96.999,21.282,0.037,,,,,
1158,10/14/18 05:25:00 PM,96.999,21.282,0.037,,,,,
1159,10/14/18 05:30:00 PM,96.997,21.187,0.037,,,,,
1160,10/14/18 05:35:00 PM,97.014,21.187,0.039,,,,,
1161,10/14/18 05:40:00 PM,97.014,21.187,0.039,,,,,
1162,10/14/18 05:45:00 PM,97.014,21.187,0.039,,,,,
1163,10/14/18 05:50:00 PM,97.014,21.187,0.039,,,,,
1164,10/14/18 05:55:00 PM,96.997,21.187,0.037,,,,,
1165,10/14/18 06:00:00 PM,97.029,21.091,0.040,,,,,
1166,10/14/18 06:05:00 PM,97.029,21.091,0.040,,,,,
1167,10/14/18 06:10:00 PM,97.029,21.091,0.040,,,,,
1168,10/14/18 06:15:00 PM,97.012,21.091,0.038,,,,,
1169,10/14/18 06:20:00 PM,97.027,20.996,0.039,,,,,
1170,10/14/18 06:25:00 PM,97.027,20.996,0.039,,,,,
1171,10/14/18 06:30:00 PM,97.027,20.996,0.039,,,,,
1172,10/14/18 06:35:00 PM,97.027,20.996,0.039,,,,,
1173,10/14/18 06:40:00 PM,97.024,20.901,0.039,,,,,
1174,10/14/18 06:45:00 PM,97.042,20.901,0.041,,,,,
1175,10/14/18 06:50:00 PM,97.024,20.901,0.039,,,,,
1176,10/14/18 06:55:00 PM,97.042,20.901,0.041,,,,,
1177,10/14/18 07:00:00 PM,97.057,20.805,0.042,,,,,
1178,10/14/18 07:05:00 PM,97.057,20.805,0.042,,,,,
1179,10/14/18 07:10:00 PM,97.057,20.805,0.042,,,,,
1180,10/14/18 07:15:00 PM,97.057,20.805,0.042,,,,,
1181,10/14/18 07:20:00 PM,97.074,20.805,0.044,,,,,
1182,10/14/18 07:25:00 PM,97.074,20.805,0.044,,,,,
1183,10/14/18 07:30:00 PM,97.092,20.805,0.046,,,,,
1184,10/14/18 07:35:00 PM,97.092,20.805,0.046,,,,,
1185,10/14/18 07:40:00 PM,97.110,20.805,0.047,,,,,
1186,10/14/18 07:45:00 PM,97.092,20.805,0.046,,,,,
1187,10/14/18 07:50:00 PM,97.107,20.710,0.047,,,,,
1188,10/14/18 07:55:00 PM,97.107,20.710,0.047,,,,,
1189,10/14/18 08:00:00 PM,97.107,20.710,0.047,,,,,
1190,10/14/18 08:05:00 PM,97.089,20.710,0.045,,,,,
1191,10/14/18 08:10:00 PM,97.107,20.710,0.047,,,,,
1192,10/14/18 08:15:00 PM,97.107,20.710,0.047,,,,,
1193,10/14/18 08:20:00 PM,97.107,20.710,0.047,,,,,
1194,10/14/18 08:25:00 PM,97.107,20.710,0.047,,,,,
1195,10/14/18 08:30:00 PM,97.125,20.710,0.049,,,,,
1196,10/14/18 08:35:00 PM,97.107,20.710,0.047,,,,,
1197,10/14/18 08:40:00 PM,97.110,20.805,0.047,,,,,
1198,10/14/18 08:45:00 PM,97.110,20.805,0.047,,,,,
1199,10/14/18 08:50:00 PM,97.125,20.710,0.049,,,,,
1200,10/14/18 08:55:00 PM,97.143,20.710,0.051,,,,,
1201,10/14/18 09:00:00 PM,97.143,20.710,0.051,,,,,
1202,10/14/18 09:05:00 PM,97.143,20.710,0.051,,,,,
1203,10/14/18 09:10:00 PM,97.143,20.710,0.051,,,,,
1204,10/14/18 09:15:00 PM,97.160,20.710,0.052,,,,,
1205,10/14/18 09:20:00 PM,97.143,20.710,0.051,,,,,
1206,10/14/18 09:25:00 PM,97.160,20.710,0.052,,,,,
1207,10/14/18 09:30:00 PM,97.158,20.615,0.052,,,,,
1208,10/14/18 09:35:00 PM,97.175,20.615,0.054,,,,,
1209,10/14/18 09:40:00 PM,97.193,20.615,0.056,,,,,
1210,10/14/18 09:45:00 PM,97.175,20.615,0.054,,,,,
1211,10/14/18 09:50:00 PM,97.173,20.519,0.053,,,,,
1212,10/14/18 09:55:00 PM,97.190,20.519,0.055,,,,,
1213,10/14/18 10:00:00 PM,97.173,20.519,0.053,,,,,
1214,10/14/18 10:05:00 PM,97.173,20.519,0.053,,,,,
1215,10/14/18 10:10:00 PM,97.173,20.519,0.053,,,,,
1216,10/14/18 10:15:00 PM,97.208,20.519,0.057,,,,,
1217,10/14/18 10:20:00 PM,97.188,20.424,0.055,,,,,
1218,10/14/18 10:25:00 PM,97.170,20.424,0.053,,,,,
1219,10/14/18 10:30:00 PM,97.188,20.424,0.055,,,,,
1220,10/14/18 10:35:00 PM,97.188,20.424,0.055,,,,,
1221,10/14/18 10:40:00 PM,97.188,20.424,0.055,,,,,
1222,10/14/18 10:45:00 PM,97.188,20.424,0.055,,,,,
1223,10/14/18 10:50:00 PM,97.188,20.424,0.055,,,,,
1224,10/14/18 10:55:00 PM,97.170,20.424,0.053,,,,,
1225,10/14/18 11:00:00 PM,97.170,20.424,0.053,,,,,
1226,10/14/18 11:05:00 PM,97.173,20.519,0.053,,,,,
1227,10/14/18 11:10:00 PM,97.173,20.519,0.053,,,,,
1228,10/14/18 11:15:00 PM,97.170,20.424,0.053,,,,,
1229,10/14/18 11:20:00 PM,97.188,20.424,0.055,,,,,
1230,10/14/18 11:25:00 PM,97.170,20.424,0.053,,,,,
1231,10/14/18 11:30:00 PM,97.188,20.424,0.055,,,,,
1232,10/14/18 11:35:00 PM,97.170,20.424,0.053,,,,,
1233,10/14/18 11:40:00 PM,97.170,20.424,0.053,,,,,
1234,10/14/18 11:45:00 PM,97.170,20.424,0.053,,,,,
1235,10/14/18 11:50:00 PM,97.188,20.424,0.055,,,,,
1236,10/14/18 11:55:00 PM,97.152,20.424,0.051,,,,,
1237,10/15/18 12:00:00 AM,97.170,20.424,0.053,,,,,
1238,10/15/18 12:05:00 AM,97.152,20.424,0.051,,,,,
1239,10/15/18 12:10:00 AM,97.170,20.424,0.053,,,,,
1240,10/15/18 12:15:00 AM,97.170,20.424,0.053,,,,,
1241,10/15/18 12:20:00 AM,97.167,20.329,0.052,,,,,
1242,10/15/18 12:25:00 AM,97.167,20.329,0.052,,,,,
1243,10/15/18 12:30:00 AM,97.167,20.329,0.052,,,,,
1244,10/15/18 12:35:00 AM,97.167,20.329,0.052,,,,,
1245,10/15/18 12:40:00 AM,97.185,20.329,0.054,,,,,
1246,10/15/18 12:45:00 AM,97.167,20.329,0.052,,,,,
1247,10/15/18 12:50:00 AM,97.185,20.329,0.054,,,,,
1248,10/15/18 12:55:00 AM,97.185,20.329,0.054,,,,,
1249,10/15/18 01:00:00 AM,97.185,20.329,0.054,,,,,
1250,10/15/18 01:05:00 AM,97.203,20.329,0.056,,,,,
1251,10/15/18 01:10:00 AM,97.220,20.329,0.058,,,,,
1252,10/15/18 01:15:00 AM,97.203,20.329,0.056,,,,,
1253,10/15/18 01:20:00 AM,97.203,20.329,0.056,,,,,
1254,10/15/18 01:25:00 AM,97.220,20.329,0.058,,,,,
1255,10/15/18 01:30:00 AM,97.203,20.329,0.056,,,,,
1256,10/15/18 01:35:00 AM,97.220,20.329,0.058,,,,,
1257,10/15/18 01:40:00 AM,97.220,20.329,0.058,,,,,
1258,10/15/18 01:45:00 AM,97.218,20.234,0.057,,,,,
1259,10/15/18 01:50:00 AM,97.235,20.234,0.059,,,,,
1260,10/15/18 01:55:00 AM,97.235,20.234,0.059,,,,,
1261,10/15/18 02:00:00 AM,97.218,20.234,0.057,,,,,
1262,10/15/18 02:05:00 AM,97.218,20.234,0.057,,,,,
1263,10/15/18 02:10:00 AM,97.200,20.234,0.055,,,,,
1264,10/15/18 02:15:00 AM,97.218,20.234,0.057,,,,,
1265,10/15/18 02:20:00 AM,97.218,20.234,0.057,,,,,
1266,10/15/18 02:25:00 AM,97.218,20.234,0.057,,,,,
1267,10/15/18 02:30:00 AM,97.218,20.234,0.057,,,,,
1268,10/15/18 02:35:00 AM,97.218,20.234,0.057,,,,,
1269,10/15/18 02:40:00 AM,97.218,20.234,0.057,,,,,
1270,10/15/18 02:45:00 AM,97.218,20.234,0.057,,,,,
1271,10/15/18 02:50:00 AM,97.218,20.234,0.057,,,,,
1272,10/15/18 02:55:00 AM,97.218,20.234,0.057,,,,,
1273,10/15/18 03:00:00 AM,97.235,20.234,0.059,,,,,
1274,10/15/18 03:05:00 AM,97.235,20.234,0.059,,,,,
1275,10/15/18 03:10:00 AM,97.218,20.234,0.057,,,,,
1276,10/15/18 03:15:00 AM,97.218,20.234,0.057,,,,,
1277,10/15/18 03:20:00 AM,97.200,20.234,0.055,,,,,
1278,10/15/18 03:25:00 AM,97.218,20.234,0.057,,,,,
1279,10/15/18 03:30:00 AM,97.218,20.234,0.057,,,,,
1280,10/15/18 03:35:00 AM,97.235,20.234,0.059,,,,,
1281,10/15/18 03:40:00 AM,97.233,20.138,0.059,,,,,
1282,10/15/18 03:45:00 AM,97.233,20.138,0.059,,,,,
1283,10/15/18 03:50:00 AM,97.233,20.138,0.059,,,,,
1284,10/15/18 03:55:00 AM,97.233,20.138,0.059,,,,,
1285,10/15/18 04:00:00 AM,97.243,20.519,0.060,,,,,
1286,10/15/18 04:05:00 AM,97.236,20.901,0.061,,,,,
1287,10/15/18 04:10:00 AM,97.244,21.187,0.062,,,,,
1288,10/15/18 04:15:00 AM,97.247,21.282,0.063,,,,,
1289,10/15/18 04:20:00 AM,97.247,21.282,0.063,,,,,
1290,10/15/18 04:25:00 AM,97.242,21.091,0.062,,,,,
1291,10/15/18 04:30:00 AM,97.236,20.901,0.061,,,,,
1292,10/15/18 04:35:00 AM,97.234,20.805,0.060,,,,,
1293,10/15/18 04:40:00 AM,97.246,20.615,0.061,,,,,
1294,10/15/18 04:45:00 AM,97.241,20.424,0.060,,,,,
1295,10/15/18 04:50:00 AM,97.238,20.329,0.060,,,,,
1296,10/15/18 04:55:00 AM,97.233,20.138,0.059,,,,,
1297,10/15/18 05:00:00 AM,97.245,19.948,0.059,,,,,
1298,10/15/18 05:05:00 AM,97.242,19.853,0.059,,,,,
1299,10/15/18 05:10:00 AM,97.255,19.662,0.060,,,,,
1300,10/15/18 05:15:00 AM,97.270,19.567,0.061,,,,,
1301,10/15/18 05:20:00 AM,97.267,19.472,0.061,,,,,
1302,10/15/18 05:25:00 AM,97.282,19.377,0.062,,,,,
1303,10/15/18 05:30:00 AM,97.280,19.282,0.062,,,,,
1304,10/15/18 05:35:00 AM,97.277,19.187,0.061,,,,,
1305,10/15/18 05:40:00 AM,97.292,19.092,0.062,,,,,
1306,10/15/18 05:45:00 AM,97.307,18.996,0.064,,,,,
1307,10/15/18 05:50:00 AM,97.305,18.901,0.063,,,,,
1308,10/15/18 05:55:00 AM,97.305,18.901,0.063,,,,,
1309,10/15/18 06:00:00 AM,97.302,18.806,0.063,,,,,
1310,10/15/18 06:05:00 AM,97.320,18.806,0.065,,,,,
1311,10/15/18 06:10:00 AM,97.317,18.711,0.064,,,,,
1312,10/15/18 06:15:00 AM,97.317,18.711,0.064,,,,,
1313,10/15/18 06:20:00 AM,97.332,18.616,0.066,,,,,
1314,10/15/18 06:25:00 AM,97.329,18.521,0.065,,,,,
1315,10/15/18 06:30:00 AM,97.327,18.426,0.065,,,,,
1316,10/15/18 06:35:00 AM,97.324,18.331,0.064,,,,,
1317,10/15/18 06:40:00 AM,97.321,18.236,0.064,,,,,
