"ï»¿""Plot Title: OM_WL3""",,,,,,,,
#,"Date Time, GMT-07:00","Abs Pres, kPa (LGR S/N: 20389410, SEN S/N: 20389410)","Temp, Â°C (LGR S/N: 20389410, SEN S/N: 20389410)",Coupler Detached (LGR S/N: 20389410),Coupler Attached (LGR S/N: 20389410),Host Connected (LGR S/N: 20389410),Stopped (LGR S/N: 20389410),End Of File (LGR S/N: 20389410)
5269,9/18/18 21:00,96.386,23.388,,,,,
5270,9/18/18 21:05,96.368,23.388,,,,,
5271,9/18/18 21:10,96.386,23.388,,,,,
5272,9/18/18 21:15,96.386,23.388,,,,,
5273,9/18/18 21:20,96.386,23.388,,,,,
5274,9/18/18 21:25,96.386,23.388,,,,,
5275,9/18/18 21:30,96.386,23.388,,,,,
5276,9/18/18 21:35,96.403,23.388,,,,,
5277,9/18/18 21:40,96.421,23.388,,,,,
5278,9/18/18 21:45,96.401,23.292,,,,,
5279,9/18/18 21:50,96.401,23.292,,,,,
5280,9/18/18 21:55,96.418,23.292,,,,,
5281,9/18/18 22:00,96.418,23.292,,,,,
5282,9/18/18 22:05,96.401,23.292,,,,,
5283,9/18/18 22:10,96.418,23.292,,,,,
5284,9/18/18 22:15,96.418,23.292,,,,,
5285,9/18/18 22:20,96.418,23.292,,,,,
5286,9/18/18 22:25,96.418,23.292,,,,,
5287,9/18/18 22:30,96.418,23.292,,,,,
5288,9/18/18 22:35,96.418,23.292,,,,,
5289,9/18/18 22:40,96.401,23.292,,,,,
5290,9/18/18 22:45,96.401,23.292,,,,,
5291,9/18/18 22:50,96.401,23.292,,,,,
5292,9/18/18 22:55,96.401,23.292,,,,,
5293,9/18/18 23:00,96.401,23.292,,,,,
5294,9/18/18 23:05,96.401,23.292,,,,,
5295,9/18/18 23:10,96.383,23.292,,,,,
5296,9/18/18 23:15,96.401,23.292,,,,,
5297,9/18/18 23:20,96.383,23.292,,,,,
5298,9/18/18 23:25,96.401,23.292,,,,,
5299,9/18/18 23:30,96.401,23.292,,,,,
5300,9/18/18 23:35,96.401,23.292,,,,,
5301,9/18/18 23:40,96.383,23.292,,,,,
5302,9/18/18 23:45,96.383,23.292,,,,,
5303,9/18/18 23:50,96.383,23.292,,,,,
5304,9/18/18 23:55,96.383,23.292,,,,,
5305,9/19/18 0:00,96.383,23.292,,,,,
5306,9/19/18 0:05,96.365,23.292,,,,,
5307,9/19/18 0:10,96.383,23.292,,,,,
5308,9/19/18 0:15,96.383,23.292,,,,,
5309,9/19/18 0:20,96.365,23.292,,,,,
5310,9/19/18 0:25,96.383,23.292,,,,,
5311,9/19/18 0:30,96.383,23.292,,,,,
5312,9/19/18 0:35,96.383,23.292,,,,,
5313,9/19/18 0:40,96.401,23.292,,,,,
5314,9/19/18 0:45,96.401,23.292,,,,,
5315,9/19/18 0:50,96.383,23.292,,,,,
5316,9/19/18 0:55,96.401,23.292,,,,,
5317,9/19/18 1:00,96.383,23.292,,,,,
5318,9/19/18 1:05,96.401,23.292,,,,,
5319,9/19/18 1:10,96.401,23.292,,,,,
5320,9/19/18 1:15,96.401,23.292,,,,,
5321,9/19/18 1:20,96.418,23.292,,,,,
5322,9/19/18 1:25,96.401,23.292,,,,,
5323,9/19/18 1:30,96.401,23.292,,,,,
5324,9/19/18 1:35,96.418,23.292,,,,,
5325,9/19/18 1:40,96.436,23.292,,,,,
5326,9/19/18 1:45,96.436,23.292,,,,,
5327,9/19/18 1:50,96.418,23.292,,,,,
5328,9/19/18 1:55,96.436,23.292,,,,,
5329,9/19/18 2:00,96.418,23.292,,,,,
5330,9/19/18 2:05,96.436,23.292,,,,,
5331,9/19/18 2:10,96.436,23.292,,,,,
5332,9/19/18 2:15,96.436,23.292,,,,,
5333,9/19/18 2:20,96.436,23.292,,,,,
5334,9/19/18 2:25,96.454,23.292,,,,,
5335,9/19/18 2:30,96.454,23.292,,,,,
5336,9/19/18 2:35,96.436,23.292,,,,,
5337,9/19/18 2:40,96.433,23.196,,,,,
5338,9/19/18 2:45,96.433,23.196,,,,,
5339,9/19/18 2:50,96.433,23.196,,,,,
5340,9/19/18 2:55,96.433,23.196,,,,,
5341,9/19/18 3:00,96.451,23.196,,,,,
5342,9/19/18 3:05,96.433,23.196,,,,,
5343,9/19/18 3:10,96.416,23.196,,,,,
5344,9/19/18 3:15,96.433,23.196,,,,,
5345,9/19/18 3:20,96.416,23.196,,,,,
5346,9/19/18 3:25,96.416,23.196,,,,,
5347,9/19/18 3:30,96.416,23.196,,,,,
5348,9/19/18 3:35,96.398,23.196,,,,,
5349,9/19/18 3:40,96.416,23.196,,,,,
5350,9/19/18 3:45,96.433,23.196,,,,,
5351,9/19/18 3:50,96.433,23.196,,,,,
5352,9/19/18 3:55,96.416,23.196,,,,,
5353,9/19/18 4:00,96.416,23.196,,,,,
5354,9/19/18 4:05,96.433,23.196,,,,,
5355,9/19/18 4:10,96.433,23.196,,,,,
5356,9/19/18 4:15,96.433,23.196,,,,,
5357,9/19/18 4:20,96.451,23.196,,,,,
5358,9/19/18 4:25,96.433,23.196,,,,,
5359,9/19/18 4:30,96.433,23.196,,,,,
5360,9/19/18 4:35,96.433,23.196,,,,,
5361,9/19/18 4:40,96.433,23.196,,,,,
5362,9/19/18 4:45,96.433,23.196,,,,,
5363,9/19/18 4:50,96.416,23.196,,,,,
5364,9/19/18 4:55,96.416,23.196,,,,,
5365,9/19/18 5:00,96.416,23.196,,,,,
5366,9/19/18 5:05,96.433,23.196,,,,,
5367,9/19/18 5:10,96.433,23.196,,,,,
5368,9/19/18 5:15,96.416,23.196,,,,,
5369,9/19/18 5:20,96.431,23.1,,,,,
5370,9/19/18 5:25,96.431,23.1,,,,,
5371,9/19/18 5:30,96.431,23.1,,,,,
5372,9/19/18 5:35,96.431,23.1,,,,,
5373,9/19/18 5:40,96.448,23.1,,,,,
5374,9/19/18 5:45,96.448,23.1,,,,,
5375,9/19/18 5:50,96.431,23.1,,,,,
5376,9/19/18 5:55,96.448,23.1,,,,,
5377,9/19/18 6:00,96.448,23.1,,,,,
5378,9/19/18 6:05,96.448,23.1,,,,,
5379,9/19/18 6:10,96.448,23.1,,,,,
5380,9/19/18 6:15,96.448,23.1,,,,,
5381,9/19/18 6:20,96.466,23.1,,,,,
5382,9/19/18 6:25,96.466,23.1,,,,,
5383,9/19/18 6:30,96.466,23.1,,,,,
5384,9/19/18 6:35,96.466,23.1,,,,,
5385,9/19/18 6:40,96.466,23.1,,,,,
5386,9/19/18 6:45,96.466,23.1,,,,,
5387,9/19/18 6:50,96.484,23.1,,,,,
5388,9/19/18 6:55,96.484,23.1,,,,,
5389,9/19/18 7:00,96.501,23.1,,,,,
5390,9/19/18 7:05,96.519,23.1,,,,,
5391,9/19/18 7:10,96.519,23.1,,,,,
5392,9/19/18 7:15,96.519,23.1,,,,,
5393,9/19/18 7:20,96.537,23.1,,,,,
5394,9/19/18 7:25,96.537,23.1,,,,,
5395,9/19/18 7:30,96.537,23.1,,,,,
5396,9/19/18 7:35,96.519,23.1,,,,,
5397,9/19/18 7:40,96.537,23.1,,,,,
5398,9/19/18 7:45,96.537,23.1,,,,,
5399,9/19/18 7:50,96.555,23.1,,,,,
5400,9/19/18 7:55,96.537,23.1,,,,,
5401,9/19/18 8:00,96.555,23.1,,,,,
5402,9/19/18 8:05,96.572,23.1,,,,,
5403,9/19/18 8:10,96.572,23.1,,,,,
5404,9/19/18 8:15,96.572,23.1,,,,,
5405,9/19/18 8:20,96.59,23.1,,,,,
5406,9/19/18 8:25,96.59,23.1,,,,,
5407,9/19/18 8:30,96.59,23.1,,,,,
5408,9/19/18 8:35,96.608,23.1,,,,,
5409,9/19/18 8:40,96.608,23.1,,,,,
5410,9/19/18 8:45,96.59,23.1,,,,,
5411,9/19/18 8:50,96.59,23.1,,,,,
5412,9/19/18 8:55,96.608,23.1,,,,,
5413,9/19/18 9:00,96.628,23.196,,,,,
5414,9/19/18 9:05,96.646,23.196,,,,,
5415,9/19/18 9:10,96.646,23.196,,,,,
5416,9/19/18 9:15,96.646,23.196,,,,,
5417,9/19/18 9:20,96.664,23.196,,,,,
5418,9/19/18 9:25,96.664,23.196,,,,,
5419,9/19/18 9:30,96.664,23.196,,,,,
5420,9/19/18 9:35,96.664,23.196,,,,,
5421,9/19/18 9:40,96.664,23.196,,,,,
5422,9/19/18 9:45,96.681,23.196,,,,,
5423,9/19/18 9:50,96.664,23.196,,,,,
5424,9/19/18 9:55,96.681,23.196,,,,,
5425,9/19/18 10:00,96.717,23.196,,,,,
5426,9/19/18 10:05,96.715,23.773,,,,,
5427,9/19/18 10:10,96.764,24.255,,,,,
5428,9/19/18 10:15,96.767,24.351,,,,,
5429,9/19/18 10:20,96.772,24.545,,,,,
5430,9/19/18 10:25,96.758,24.641,,,,,
5431,9/19/18 10:30,96.726,24.158,,,,,
5432,9/19/18 10:35,96.71,23.581,,,,,
5433,9/19/18 10:40,96.719,23.292,,,,,
5434,9/19/18 10:45,96.711,23.004,,,,,
5435,9/19/18 10:50,96.706,22.812,,,,,
5436,9/19/18 10:55,96.7,22.621,,,,,
5437,9/19/18 11:00,96.68,22.525,,,,,
5438,9/19/18 11:05,96.692,22.333,,,,,
5439,9/19/18 11:10,96.672,22.238,,,,,
5440,9/19/18 11:15,96.669,22.142,,,,,
5441,9/19/18 11:20,96.667,22.046,,,,,
5442,9/19/18 11:25,96.664,21.951,,,,,
5443,9/19/18 11:30,96.646,21.951,,,,,
5444,9/19/18 11:35,96.661,21.855,,,,,
5445,9/19/18 11:40,96.661,21.855,,,,,
5446,9/19/18 11:45,96.641,21.76,,,,,
5447,9/19/18 11:50,96.641,21.76,,,,,
5448,9/19/18 11:55,96.621,21.664,,,,,
5449,9/19/18 12:00,96.638,21.664,,,,,
5450,9/19/18 12:05,96.621,21.664,,,,,
5451,9/19/18 12:10,96.621,21.664,,,,,
5452,9/19/18 12:15,96.638,21.664,,,,,
5453,9/19/18 12:20,96.656,21.664,,,,,
5454,9/19/18 12:25,96.656,21.664,,,,,
5455,9/19/18 12:30,96.638,21.664,,,,,
5456,9/19/18 12:35,96.638,21.664,,,,,
5457,9/19/18 12:40,96.656,21.664,,,,,
5458,9/19/18 12:45,96.653,21.569,,,,,
5459,9/19/18 12:50,96.671,21.569,,,,,
5460,9/19/18 12:55,96.689,21.569,,,,,
5461,9/19/18 13:00,96.689,21.569,,,,,
5462,9/19/18 13:05,96.689,21.569,,,,,
5463,9/19/18 13:10,96.689,21.569,,,,,
5464,9/19/18 13:15,96.724,21.569,,,,,
5465,9/19/18 13:20,96.742,21.569,,,,,
5466,9/19/18 13:25,96.724,21.569,,,,,
5467,9/19/18 13:30,96.724,21.569,,,,,
5468,9/19/18 13:35,96.706,21.569,,,,,
5469,9/19/18 13:40,96.706,21.569,,,,,
5470,9/19/18 13:45,96.689,21.569,,,,,
5471,9/19/18 13:50,96.671,21.569,,,,,
5472,9/19/18 13:55,96.653,21.569,,,,,
5473,9/19/18 14:00,96.653,21.569,,,,,
5474,9/19/18 14:05,96.653,21.569,,,,,
5475,9/19/18 14:10,96.671,21.569,,,,,
5476,9/19/18 14:15,96.653,21.569,,,,,
5477,9/19/18 14:20,96.653,21.569,,,,,
5478,9/19/18 14:25,96.636,21.569,,,,,
5479,9/19/18 14:30,96.653,21.569,,,,,
5480,9/19/18 14:35,96.636,21.569,,,,,
5481,9/19/18 14:40,96.668,21.473,,,,,
5482,9/19/18 14:45,96.666,21.378,,,,,
5483,9/19/18 14:50,96.645,21.282,,,,,
5484,9/19/18 14:55,96.645,21.282,,,,,
5485,9/19/18 15:00,96.645,21.282,,,,,
5486,9/19/18 15:05,96.628,21.282,,,,,
5487,9/19/18 15:10,96.61,21.282,,,,,
5488,9/19/18 15:15,96.592,21.282,,,,,
5489,9/19/18 15:20,96.577,21.378,,,,,
5490,9/19/18 15:25,96.577,21.378,,,,,
5491,9/19/18 15:30,96.524,21.378,,,,,
5492,9/19/18 15:35,96.509,21.473,,,,,
5493,9/19/18 15:40,96.527,21.473,,,,,
5494,9/19/18 15:45,96.512,21.569,,,,,
5495,9/19/18 15:50,96.494,21.569,,,,,
5496,9/19/18 15:55,96.512,21.569,,,,,
5497,9/19/18 16:00,96.497,21.664,,,,,
5498,9/19/18 16:05,96.479,21.664,,,,,
5499,9/19/18 16:10,96.464,21.76,,,,,
5500,9/19/18 16:15,96.464,21.76,,,,,
5501,9/19/18 16:20,96.467,21.855,,,,,
5502,9/19/18 16:25,96.449,21.855,,,,,
5503,9/19/18 16:30,96.449,21.855,,,,,
5504,9/19/18 16:35,96.434,21.951,,,,,
5505,9/19/18 16:40,96.452,21.951,,,,,
5506,9/19/18 16:45,96.434,21.951,,,,,
5507,9/19/18 16:50,96.434,21.951,,,,,
5508,9/19/18 16:55,96.437,22.046,,,,,
5509,9/19/18 17:00,96.454,22.046,,,,,
5510,9/19/18 17:05,96.437,22.046,,,,,
5511,9/19/18 17:10,96.472,22.046,,,,,
5512,9/19/18 17:15,96.454,22.046,,,,,
5513,9/19/18 17:20,96.492,22.142,,,,,
5514,9/19/18 17:25,96.492,22.142,,,,,
5515,9/19/18 17:30,96.492,22.142,,,,,
5516,9/19/18 17:35,96.475,22.142,,,,,
5517,9/19/18 17:40,96.492,22.142,,,,,
5518,9/19/18 17:45,96.475,22.142,,,,,
5519,9/19/18 17:50,96.475,22.142,,,,,
5520,9/19/18 17:55,96.495,22.238,,,,,
5521,9/19/18 18:00,96.495,22.238,,,,,
5522,9/19/18 18:05,96.477,22.238,,,,,
5523,9/19/18 18:10,96.477,22.238,,,,,
5524,9/19/18 18:15,96.46,22.238,,,,,
5525,9/19/18 18:20,96.46,22.238,,,,,
5526,9/19/18 18:25,96.46,22.238,,,,,
5527,9/19/18 18:30,96.46,22.238,,,,,
5528,9/19/18 18:35,96.46,22.238,,,,,
5529,9/19/18 18:40,96.46,22.238,,,,,
5530,9/19/18 18:45,96.477,22.238,,,,,
5531,9/19/18 18:50,96.46,22.238,,,,,
5532,9/19/18 18:55,96.495,22.238,,,,,
5533,9/19/18 19:00,96.48,22.333,,,,,
5534,9/19/18 19:05,96.48,22.333,,,,,
5535,9/19/18 19:10,96.498,22.333,,,,,
5536,9/19/18 19:15,96.48,22.333,,,,,
5537,9/19/18 19:20,96.498,22.333,,,,,
5538,9/19/18 19:25,96.515,22.333,,,,,
5539,9/19/18 19:30,96.515,22.333,,,,,
5540,9/19/18 19:35,96.515,22.333,,,,,
5541,9/19/18 19:40,96.533,22.333,,,,,
5542,9/19/18 19:45,96.551,22.333,,,,,
5543,9/19/18 19:50,96.551,22.333,,,,,
5544,9/19/18 19:55,96.568,22.333,,,,,
5545,9/19/18 20:00,96.583,22.238,,,,,
5546,9/19/18 20:05,96.583,22.238,,,,,
5547,9/19/18 20:10,96.601,22.238,,,,,
5548,9/19/18 20:15,96.583,22.238,,,,,
5549,9/19/18 20:20,96.601,22.238,,,,,
5550,9/19/18 20:25,96.601,22.238,,,,,
5551,9/19/18 20:30,96.619,22.238,,,,,
5552,9/19/18 20:35,96.619,22.238,,,,,
5553,9/19/18 20:40,96.637,22.238,,,,,
5554,9/19/18 20:45,96.637,22.238,,,,,
5555,9/19/18 20:50,96.637,22.238,,,,,
5556,9/19/18 20:55,96.637,22.238,,,,,
5557,9/19/18 21:00,96.654,22.238,,,,,
5558,9/19/18 21:05,96.654,22.238,,,,,
5559,9/19/18 21:10,96.654,22.238,,,,,
5560,9/19/18 21:15,96.654,22.238,,,,,
5561,9/19/18 21:20,96.654,22.238,,,,,
5562,9/19/18 21:25,96.654,22.238,,,,,
5563,9/19/18 21:30,96.654,22.238,,,,,
5564,9/19/18 21:35,96.654,22.238,,,,,
5565,9/19/18 21:40,96.654,22.238,,,,,
5566,9/19/18 21:45,96.639,22.333,,,,,
5567,9/19/18 21:50,96.657,22.333,,,,,
5568,9/19/18 21:55,96.657,22.333,,,,,
5569,9/19/18 22:00,96.639,22.333,,,,,
5570,9/19/18 22:05,96.639,22.333,,,,,
5571,9/19/18 22:10,96.622,22.333,,,,,
5572,9/19/18 22:15,96.604,22.333,,,,,
5573,9/19/18 22:20,96.622,22.333,,,,,
5574,9/19/18 22:25,96.622,22.333,,,,,
5575,9/19/18 22:30,96.604,22.333,,,,,
5576,9/19/18 22:35,96.622,22.333,,,,,
5577,9/19/18 22:40,96.619,22.238,,,,,
5578,9/19/18 22:45,96.619,22.238,,,,,
5579,9/19/18 22:50,96.601,22.238,,,,,
5580,9/19/18 22:55,96.601,22.238,,,,,
5581,9/19/18 23:00,96.619,22.238,,,,,
5582,9/19/18 23:05,96.601,22.238,,,,,
5583,9/19/18 23:10,96.601,22.238,,,,,
5584,9/19/18 23:15,96.601,22.238,,,,,
5585,9/19/18 23:20,96.601,22.238,,,,,
5586,9/19/18 23:25,96.583,22.238,,,,,
5587,9/19/18 23:30,96.566,22.238,,,,,
5588,9/19/18 23:35,96.583,22.238,,,,,
5589,9/19/18 23:40,96.583,22.238,,,,,
5590,9/19/18 23:45,96.548,22.238,,,,,
5591,9/19/18 23:50,96.583,22.238,,,,,
5592,9/19/18 23:55,96.583,22.238,,,,,
5593,9/20/18 0:00,96.566,22.238,,,,,
5594,9/20/18 0:05,96.601,22.238,,,,,
5595,9/20/18 0:10,96.583,22.238,,,,,
5596,9/20/18 0:15,96.583,22.238,,,,,
5597,9/20/18 0:20,96.583,22.238,,,,,
5598,9/20/18 0:25,96.583,22.238,,,,,
5599,9/20/18 0:30,96.566,22.238,,,,,
5600,9/20/18 0:35,96.583,22.238,,,,,
5601,9/20/18 0:40,96.566,22.238,,,,,
5602,9/20/18 0:45,96.566,22.238,,,,,
5603,9/20/18 0:50,96.566,22.238,,,,,
5604,9/20/18 0:55,96.548,22.238,,,,,
5605,9/20/18 1:00,96.583,22.238,,,,,
5606,9/20/18 1:05,96.566,22.238,,,,,
5607,9/20/18 1:10,96.566,22.238,,,,,
5608,9/20/18 1:15,96.566,22.238,,,,,
5609,9/20/18 1:20,96.583,22.238,,,,,
5610,9/20/18 1:25,96.566,22.238,,,,,
5611,9/20/18 1:30,96.583,22.238,,,,,
5612,9/20/18 1:35,96.583,22.238,,,,,
5613,9/20/18 1:40,96.566,22.238,,,,,
5614,9/20/18 1:45,96.583,22.238,,,,,
5615,9/20/18 1:50,96.583,22.238,,,,,
5616,9/20/18 1:55,96.583,22.238,,,,,
5617,9/20/18 2:00,96.601,22.238,,,,,
5618,9/20/18 2:05,96.601,22.238,,,,,
5619,9/20/18 2:10,96.598,22.142,,,,,
5620,9/20/18 2:15,96.598,22.142,,,,,
5621,9/20/18 2:20,96.598,22.142,,,,,
5622,9/20/18 2:25,96.598,22.142,,,,,
5623,9/20/18 2:30,96.598,22.142,,,,,
5624,9/20/18 2:35,96.598,22.142,,,,,
5625,9/20/18 2:40,96.598,22.142,,,,,
5626,9/20/18 2:45,96.598,22.142,,,,,
5627,9/20/18 2:50,96.598,22.142,,,,,
5628,9/20/18 2:55,96.616,22.142,,,,,
5629,9/20/18 3:00,96.616,22.142,,,,,
5630,9/20/18 3:05,96.598,22.142,,,,,
5631,9/20/18 3:10,96.598,22.142,,,,,
5632,9/20/18 3:15,96.598,22.142,,,,,
5633,9/20/18 3:20,96.598,22.142,,,,,
5634,9/20/18 3:25,96.598,22.142,,,,,
5635,9/20/18 3:30,96.616,22.142,,,,,
5636,9/20/18 3:35,96.598,22.142,,,,,
5637,9/20/18 3:40,96.598,22.142,,,,,
5638,9/20/18 3:45,96.598,22.142,,,,,
5639,9/20/18 3:50,96.598,22.142,,,,,
5640,9/20/18 3:55,96.614,22.046,,,,,
5641,9/20/18 4:00,96.614,22.046,,,,,
5642,9/20/18 4:05,96.631,22.046,,,,,
5643,9/20/18 4:10,96.631,22.046,,,,,
5644,9/20/18 4:15,96.631,22.046,,,,,
5645,9/20/18 4:20,96.614,22.046,,,,,
5646,9/20/18 4:25,96.614,22.046,,,,,
5647,9/20/18 4:30,96.631,22.046,,,,,
5648,9/20/18 4:35,96.631,22.046,,,,,
5649,9/20/18 4:40,96.631,22.046,,,,,
5650,9/20/18 4:45,96.649,22.046,,,,,
5651,9/20/18 4:50,96.649,22.046,,,,,
5652,9/20/18 4:55,96.649,22.046,,,,,
5653,9/20/18 5:00,96.667,22.046,,,,,
5654,9/20/18 5:05,96.649,22.046,,,,,
5655,9/20/18 5:10,96.649,22.046,,,,,
5656,9/20/18 5:15,96.667,22.046,,,,,
5657,9/20/18 5:20,96.684,22.046,,,,,
5658,9/20/18 5:25,96.667,22.046,,,,,
5659,9/20/18 5:30,96.667,22.046,,,,,
5660,9/20/18 5:35,96.684,22.046,,,,,
5661,9/20/18 5:40,96.684,22.046,,,,,
5662,9/20/18 5:45,96.684,22.046,,,,,
5663,9/20/18 5:50,96.684,22.046,,,,,
5664,9/20/18 5:55,96.702,22.046,,,,,
5665,9/20/18 6:00,96.702,22.046,,,,,
5666,9/20/18 6:05,96.684,22.046,,,,,
5667,9/20/18 6:10,96.702,22.046,,,,,
5668,9/20/18 6:15,96.684,22.046,,,,,
5669,9/20/18 6:20,96.702,22.046,,,,,
5670,9/20/18 6:25,96.684,22.046,,,,,
5671,9/20/18 6:30,96.702,22.046,,,,,
5672,9/20/18 6:35,96.737,22.046,,,,,
5673,9/20/18 6:40,96.717,21.951,,,,,
5674,9/20/18 6:45,96.735,21.951,,,,,
5675,9/20/18 6:50,96.735,21.951,,,,,
5676,9/20/18 6:55,96.752,21.951,,,,,
5677,9/20/18 7:00,96.735,21.951,,,,,
5678,9/20/18 7:05,96.752,21.951,,,,,
5679,9/20/18 7:10,96.752,21.951,,,,,
5680,9/20/18 7:15,96.752,21.951,,,,,
5681,9/20/18 7:20,96.755,22.046,,,,,
5682,9/20/18 7:25,96.773,22.046,,,,,
5683,9/20/18 7:30,96.791,22.046,,,,,
5684,9/20/18 7:35,96.775,22.142,,,,,
5685,9/20/18 7:40,96.793,22.142,,,,,
5686,9/20/18 7:45,96.811,22.142,,,,,
5687,9/20/18 7:50,96.796,22.238,,,,,
5688,9/20/18 7:55,96.796,22.238,,,,,
5689,9/20/18 8:00,96.816,22.333,,,,,
5690,9/20/18 8:05,96.834,22.333,,,,,
5691,9/20/18 8:10,96.837,22.429,,,,,
5692,9/20/18 8:15,96.854,22.429,,,,,
5693,9/20/18 8:20,96.837,22.429,,,,,
5694,9/20/18 8:25,96.839,22.525,,,,,
5695,9/20/18 8:30,96.839,22.525,,,,,
5696,9/20/18 8:35,96.842,22.621,,,,,
5697,9/20/18 8:40,96.842,22.621,,,,,
5698,9/20/18 8:45,96.842,22.621,,,,,
5699,9/20/18 8:50,96.845,22.717,,,,,
5700,9/20/18 8:55,96.845,22.717,,,,,
5701,9/20/18 9:00,96.862,22.717,,,,,
5702,9/20/18 9:05,96.845,22.717,,,,,
5703,9/20/18 9:10,96.865,22.812,,,,,
5704,9/20/18 9:15,96.847,22.812,,,,,
5705,9/20/18 9:20,96.847,22.812,,,,,
5706,9/20/18 9:25,96.865,22.812,,,,,
5707,9/20/18 9:30,96.865,22.812,,,,,
5708,9/20/18 9:35,96.85,22.908,,,,,
5709,9/20/18 9:40,96.85,22.908,,,,,
5710,9/20/18 9:45,96.85,22.908,,,,,
5711,9/20/18 9:50,96.85,22.908,,,,,
5712,9/20/18 9:55,96.85,22.908,,,,,
5713,9/20/18 10:00,96.85,22.908,,,,,
5714,9/20/18 10:05,96.853,23.004,,,,,
5715,9/20/18 10:10,96.871,23.004,,,,,
5716,9/20/18 10:15,96.853,23.004,,,,,
5717,9/20/18 10:20,96.853,23.004,,,,,
5718,9/20/18 10:25,96.835,23.004,,,,,
5719,9/20/18 10:30,96.853,23.004,,,,,
5720,9/20/18 10:35,96.835,23.004,,,,,
5721,9/20/18 10:40,96.835,23.004,,,,,
5722,9/20/18 10:45,96.883,22.812,,,,,
5723,9/20/18 10:50,96.892,23.773,,,,,
5724,9/20/18 10:55,96.904,25.416,,,,,
5725,9/20/18 11:00,96.889,27.37,,,,,
5726,9/20/18 11:05,96.893,29.352,,,,,
5727,9/20/18 11:10,96.875,30.558,,,,,
5728,9/20/18 11:15,96.843,31.268,,,,,
5729,9/20/18 11:20,96.822,31.166,,,,,
5730,9/20/18 11:25,96.825,30.659,,,,,
5731,9/20/18 11:30,96.81,30.154,,,,,
5732,9/20/18 11:35,96.81,29.552,,,,,
5733,9/20/18 11:40,96.793,28.953,,,,,
5734,9/20/18 11:45,96.793,28.357,,,,,
5735,9/20/18 11:50,96.779,27.862,,,,,
5736,9/20/18 11:55,96.783,27.37,,,,,
5737,9/20/18 12:00,96.771,26.977,,,,,
5738,9/20/18 12:05,96.76,26.585,,,,,
5739,9/20/18 12:10,96.766,26.195,,,,,
5740,9/20/18 12:15,96.773,25.805,,,,,
5741,9/20/18 12:20,96.75,25.61,,,,,
5742,9/20/18 12:25,96.759,25.319,,,,,
5743,9/20/18 12:30,96.754,25.125,,,,,
5744,9/20/18 12:35,96.745,24.835,,,,,
5745,9/20/18 12:40,96.725,24.738,,,,,
5746,9/20/18 12:45,96.719,24.545,,,,,
5747,9/20/18 12:50,96.714,24.351,,,,,
5748,9/20/18 12:55,96.711,24.255,,,,,
5749,9/20/18 13:00,96.708,24.158,,,,,
5750,9/20/18 13:05,96.703,23.966,,,,,
5751,9/20/18 13:10,96.7,23.869,,,,,
5752,9/20/18 13:15,96.68,23.773,,,,,
5753,9/20/18 13:20,96.695,23.677,,,,,
5754,9/20/18 13:25,96.674,23.581,,,,,
5755,9/20/18 13:30,96.674,23.581,,,,,
5756,9/20/18 13:35,96.672,23.484,,,,,
5757,9/20/18 13:40,96.669,23.388,,,,,
5758,9/20/18 13:45,96.651,23.388,,,,,
5759,9/20/18 13:50,96.631,23.292,,,,,
5760,9/20/18 13:55,96.631,23.292,,,,,
5761,9/20/18 14:00,96.628,23.196,,,,,
5762,9/20/18 14:05,96.646,23.196,,,,,
5763,9/20/18 14:10,96.628,23.196,,,,,
5764,9/20/18 14:15,96.608,23.1,,,,,
5765,9/20/18 14:20,96.625,23.1,,,,,
5766,9/20/18 14:25,96.608,23.1,,,,,
5767,9/20/18 14:30,96.605,23.004,,,,,
5768,9/20/18 14:35,96.623,23.004,,,,,
5769,9/20/18 14:40,96.587,23.004,,,,,
5770,9/20/18 14:45,96.587,23.004,,,,,
5771,9/20/18 14:50,96.587,23.004,,,,,
5772,9/20/18 14:55,96.587,23.004,,,,,
5773,9/20/18 15:00,96.587,23.004,,,,,
5774,9/20/18 15:05,96.57,23.004,,,,,
5775,9/20/18 15:10,96.567,22.908,,,,,
5776,9/20/18 15:15,96.567,22.908,,,,,
5777,9/20/18 15:20,96.549,22.908,,,,,
5778,9/20/18 15:25,96.567,22.908,,,,,
5779,9/20/18 15:30,96.549,22.908,,,,,
5780,9/20/18 15:35,96.549,22.908,,,,,
5781,9/20/18 15:40,96.549,22.908,,,,,
5782,9/20/18 15:45,96.531,22.908,,,,,
5783,9/20/18 15:50,96.549,22.908,,,,,
5784,9/20/18 15:55,96.531,22.908,,,,,
5785,9/20/18 16:00,96.531,22.908,,,,,
5786,9/20/18 16:05,96.531,22.908,,,,,
5787,9/20/18 16:10,96.549,22.908,,,,,
5788,9/20/18 16:15,96.549,22.908,,,,,
5789,9/20/18 16:20,96.511,22.812,,,,,
5790,9/20/18 16:25,96.511,22.812,,,,,
5791,9/20/18 16:30,96.529,22.812,,,,,
5792,9/20/18 16:35,96.511,22.812,,,,,
5793,9/20/18 16:40,96.529,22.812,,,,,
5794,9/20/18 16:45,96.529,22.812,,,,,
5795,9/20/18 16:50,96.511,22.812,,,,,
5796,9/20/18 16:55,96.529,22.812,,,,,
5797,9/20/18 17:00,96.529,22.812,,,,,
5798,9/20/18 17:05,96.529,22.812,,,,,
